,school,date,count,school_year
3984,USC,2011-01-15,0,2010-2011
3985,USC,2011-01-16,0,2010-2011
3986,USC,2011-01-17,0,2010-2011
3987,USC,2011-01-18,0,2010-2011
3988,USC,2011-01-19,1,2010-2011
3989,USC,2011-01-20,0,2010-2011
3990,USC,2011-01-21,0,2010-2011
3991,USC,2011-01-22,0,2010-2011
3992,USC,2011-01-23,0,2010-2011
3993,USC,2011-01-24,0,2010-2011
3994,USC,2011-01-25,0,2010-2011
3995,USC,2011-01-26,0,2010-2011
3996,USC,2011-01-27,0,2010-2011
3997,USC,2011-01-28,0,2010-2011
3998,USC,2011-01-29,0,2010-2011
3999,USC,2011-01-30,0,2010-2011
4000,USC,2011-01-31,0,2010-2011
4001,USC,2011-02-01,0,2010-2011
4002,USC,2011-02-02,0,2010-2011
4003,USC,2011-02-03,0,2010-2011
4004,USC,2011-02-04,0,2010-2011
4005,USC,2011-02-06,0,2010-2011
4006,USC,2011-02-07,0,2010-2011
4007,USC,2011-02-08,0,2010-2011
4008,USC,2011-02-09,0,2010-2011
4009,USC,2011-02-10,0,2010-2011
4010,USC,2011-02-11,0,2010-2011
4011,USC,2011-02-12,0,2010-2011
4012,USC,2011-02-13,0,2010-2011
4013,USC,2011-02-14,0,2010-2011
4014,USC,2011-02-15,0,2010-2011
4015,USC,2011-02-16,0,2010-2011
4016,USC,2011-02-17,0,2010-2011
4017,USC,2011-02-18,0,2010-2011
4018,USC,2011-02-19,0,2010-2011
4019,USC,2011-02-20,0,2010-2011
4020,USC,2011-02-21,0,2010-2011
4021,USC,2011-02-22,0,2010-2011
4022,USC,2011-02-23,0,2010-2011
4023,USC,2011-02-24,0,2010-2011
4024,USC,2011-02-25,0,2010-2011
4025,USC,2011-02-27,0,2010-2011
4026,USC,2011-02-28,0,2010-2011
4027,USC,2011-03-01,0,2010-2011
4028,USC,2011-03-02,0,2010-2011
4029,USC,2011-03-03,0,2010-2011
4030,USC,2011-03-04,0,2010-2011
4031,USC,2011-03-05,0,2010-2011
4032,USC,2011-03-06,0,2010-2011
4033,USC,2011-03-07,0,2010-2011
4034,USC,2011-03-08,0,2010-2011
4035,USC,2011-03-09,1,2010-2011
4036,USC,2011-03-10,0,2010-2011
4037,USC,2011-03-11,0,2010-2011
4038,USC,2011-03-12,0,2010-2011
4039,USC,2011-03-13,0,2010-2011
4040,USC,2011-03-14,0,2010-2011
4041,USC,2011-03-15,0,2010-2011
4042,USC,2011-03-16,0,2010-2011
4043,USC,2011-03-17,0,2010-2011
4044,USC,2011-03-18,0,2010-2011
4045,USC,2011-03-20,0,2010-2011
4046,USC,2011-03-21,0,2010-2011
4047,USC,2011-03-22,0,2010-2011
4048,USC,2011-03-23,0,2010-2011
4049,USC,2011-03-24,0,2010-2011
4050,USC,2011-03-25,0,2010-2011
4051,USC,2011-03-26,0,2010-2011
4052,USC,2011-03-27,0,2010-2011
4053,USC,2011-03-28,0,2010-2011
4054,USC,2011-03-29,0,2010-2011
4055,USC,2011-03-30,0,2010-2011
4056,USC,2011-03-31,1,2010-2011
4057,USC,2011-04-01,0,2010-2011
4058,USC,2011-04-03,0,2010-2011
4059,USC,2011-04-04,0,2010-2011
4060,USC,2011-04-05,0,2010-2011
4061,USC,2011-04-06,0,2010-2011
4062,USC,2011-04-07,0,2010-2011
4063,USC,2011-04-08,0,2010-2011
4064,USC,2011-04-09,0,2010-2011
4065,USC,2011-04-10,0,2010-2011
4066,USC,2011-04-11,0,2010-2011
4067,USC,2011-04-12,0,2010-2011
4068,USC,2011-04-13,0,2010-2011
4069,USC,2011-04-14,0,2010-2011
4070,USC,2011-04-15,0,2010-2011
4071,USC,2011-04-17,0,2010-2011
4072,USC,2011-04-18,1,2010-2011
4073,USC,2011-04-19,0,2010-2011
4074,USC,2011-04-20,0,2010-2011
4075,USC,2011-04-21,0,2010-2011
4076,USC,2011-04-22,0,2010-2011
4077,USC,2011-04-23,0,2010-2011
4078,USC,2011-04-24,0,2010-2011
4079,USC,2011-04-25,1,2010-2011
4080,USC,2011-04-26,0,2010-2011
4081,USC,2011-04-27,0,2010-2011
4082,USC,2011-04-28,0,2010-2011
4083,USC,2011-05-03,0,2010-2011
4084,USC,2011-05-09,0,2010-2011
4085,USC,2011-05-17,0,2010-2011
4086,USC,2011-05-18,0,2010-2011
4087,USC,2011-05-24,0,2010-2011
4088,USC,2011-05-25,0,2010-2011
4089,USC,2011-05-26,0,2010-2011
4090,USC,2011-05-31,0,2010-2011
4091,USC,2011-06-01,0,2010-2011
4092,USC,2011-06-07,0,2010-2011
4093,USC,2011-06-08,0,2010-2011
4094,USC,2011-06-14,0,2010-2011
4095,USC,2011-06-15,0,2010-2011
4096,USC,2011-06-21,0,2010-2011
4097,USC,2011-06-22,0,2010-2011
4098,USC,2011-06-28,0,2010-2011
4099,USC,2011-06-29,0,2010-2011
4100,USC,2011-07-08,0,2010-2011
4101,USC,2011-07-20,0,2010-2011
4102,USC,2011-07-26,0,2010-2011
4103,USC,2011-07-27,0,2010-2011
4104,USC,2011-08-03,0,2011-2012
4105,USC,2011-08-05,0,2011-2012
4106,USC,2011-08-13,0,2011-2012
4107,USC,2011-08-14,0,2011-2012
4108,USC,2011-08-17,0,2011-2012
4109,USC,2011-08-18,0,2011-2012
4110,USC,2011-08-19,0,2011-2012
4111,USC,2011-08-21,0,2011-2012
4112,USC,2011-08-22,0,2011-2012
4113,USC,2011-08-23,0,2011-2012
4114,USC,2011-08-24,0,2011-2012
4115,USC,2011-08-25,0,2011-2012
4116,USC,2011-08-26,0,2011-2012
4117,USC,2011-08-28,0,2011-2012
4118,USC,2011-08-29,0,2011-2012
4119,USC,2011-08-30,0,2011-2012
4120,USC,2011-08-31,0,2011-2012
4121,USC,2011-09-01,0,2011-2012
4122,USC,2011-09-02,0,2011-2012
4123,USC,2011-09-03,0,2011-2012
4124,USC,2011-09-04,0,2011-2012
4125,USC,2011-09-05,0,2011-2012
4126,USC,2011-09-06,0,2011-2012
4127,USC,2011-09-07,0,2011-2012
4128,USC,2011-09-08,0,2011-2012
4129,USC,2011-09-09,0,2011-2012
4130,USC,2011-09-10,0,2011-2012
4131,USC,2011-09-11,0,2011-2012
4132,USC,2011-09-12,1,2011-2012
4133,USC,2011-09-13,0,2011-2012
4134,USC,2011-09-14,0,2011-2012
4135,USC,2011-09-15,0,2011-2012
4136,USC,2011-09-16,0,2011-2012
4137,USC,2011-09-17,0,2011-2012
4138,USC,2011-09-18,0,2011-2012
4139,USC,2011-09-19,0,2011-2012
4140,USC,2011-09-20,0,2011-2012
4141,USC,2011-09-21,1,2011-2012
4142,USC,2011-09-22,1,2011-2012
4143,USC,2011-09-23,0,2011-2012
4144,USC,2011-09-24,0,2011-2012
4145,USC,2011-09-25,0,2011-2012
4146,USC,2011-09-26,0,2011-2012
4147,USC,2011-09-27,0,2011-2012
4148,USC,2011-09-28,0,2011-2012
4149,USC,2011-09-29,0,2011-2012
4150,USC,2011-09-30,0,2011-2012
4151,USC,2011-10-01,0,2011-2012
4152,USC,2011-10-02,0,2011-2012
4153,USC,2011-10-03,0,2011-2012
4154,USC,2011-10-04,0,2011-2012
4155,USC,2011-10-05,0,2011-2012
4156,USC,2011-10-06,0,2011-2012
4157,USC,2011-10-07,0,2011-2012
4158,USC,2011-10-08,0,2011-2012
4159,USC,2011-10-09,0,2011-2012
4160,USC,2011-10-10,0,2011-2012
4161,USC,2011-10-11,0,2011-2012
4162,USC,2011-10-12,0,2011-2012
4163,USC,2011-10-13,0,2011-2012
4164,USC,2011-10-14,0,2011-2012
4165,USC,2011-10-15,0,2011-2012
4166,USC,2011-10-16,0,2011-2012
4167,USC,2011-10-17,0,2011-2012
4168,USC,2011-10-18,0,2011-2012
4169,USC,2011-10-19,1,2011-2012
4170,USC,2011-10-20,0,2011-2012
4171,USC,2011-10-21,0,2011-2012
4172,USC,2011-10-22,0,2011-2012
4173,USC,2011-10-23,1,2011-2012
4174,USC,2011-10-24,0,2011-2012
4175,USC,2011-10-25,0,2011-2012
4176,USC,2011-10-26,0,2011-2012
4177,USC,2011-10-27,0,2011-2012
4178,USC,2011-10-28,0,2011-2012
4179,USC,2011-10-29,0,2011-2012
4180,USC,2011-10-30,0,2011-2012
4181,USC,2011-10-31,0,2011-2012
4182,USC,2011-11-01,1,2011-2012
4183,USC,2011-11-02,0,2011-2012
4184,USC,2011-11-03,0,2011-2012
4185,USC,2011-11-04,0,2011-2012
4186,USC,2011-11-06,0,2011-2012
4187,USC,2011-11-07,0,2011-2012
4188,USC,2011-11-08,0,2011-2012
4189,USC,2011-11-09,0,2011-2012
4190,USC,2011-11-10,0,2011-2012
4191,USC,2011-11-11,0,2011-2012
4192,USC,2011-11-12,0,2011-2012
4193,USC,2011-11-13,0,2011-2012
4194,USC,2011-11-14,0,2011-2012
4195,USC,2011-11-15,0,2011-2012
4196,USC,2011-11-16,0,2011-2012
4197,USC,2011-11-17,0,2011-2012
4198,USC,2011-11-18,0,2011-2012
4199,USC,2011-11-19,0,2011-2012
4200,USC,2011-11-20,0,2011-2012
4201,USC,2011-11-21,0,2011-2012
4202,USC,2011-11-22,0,2011-2012
4203,USC,2011-11-23,0,2011-2012
4204,USC,2011-11-25,0,2011-2012
4205,USC,2011-11-26,0,2011-2012
4206,USC,2011-11-27,0,2011-2012
4207,USC,2011-11-28,0,2011-2012
4208,USC,2011-11-29,0,2011-2012
4209,USC,2011-11-30,0,2011-2012
4210,USC,2011-12-01,0,2011-2012
4211,USC,2011-12-02,0,2011-2012
4212,USC,2011-12-05,0,2011-2012
4213,USC,2011-12-10,0,2011-2012
4214,USC,2011-12-17,0,2011-2012
4215,USC,2011-12-18,0,2011-2012
4216,USC,2011-12-19,0,2011-2012
4217,USC,2011-12-20,0,2011-2012
4218,USC,2011-12-21,0,2011-2012
4219,USC,2011-12-22,0,2011-2012
4220,USC,2011-12-23,0,2011-2012
4221,USC,2011-12-30,0,2011-2012
4222,USC,2012-01-01,0,2011-2012
4223,USC,2012-01-06,0,2011-2012
4224,USC,2012-01-09,0,2011-2012
4225,USC,2012-01-10,0,2011-2012
4226,USC,2012-01-11,0,2011-2012
4227,USC,2012-01-12,0,2011-2012
4228,USC,2012-01-13,0,2011-2012
4229,USC,2012-01-14,0,2011-2012
4230,USC,2012-01-17,0,2011-2012
4231,USC,2012-01-18,0,2011-2012
4232,USC,2012-01-19,0,2011-2012
4233,USC,2012-01-20,0,2011-2012
4234,USC,2012-01-22,0,2011-2012
4235,USC,2012-01-23,0,2011-2012
4236,USC,2012-01-24,0,2011-2012
4237,USC,2012-01-25,0,2011-2012
4238,USC,2012-01-26,0,2011-2012
4239,USC,2012-01-27,0,2011-2012
4240,USC,2012-01-28,0,2011-2012
4241,USC,2012-01-29,0,2011-2012
4242,USC,2012-01-30,0,2011-2012
4243,USC,2012-01-31,0,2011-2012
4244,USC,2012-02-01,0,2011-2012
4245,USC,2012-02-02,0,2011-2012
4246,USC,2012-02-03,0,2011-2012
4247,USC,2012-02-04,0,2011-2012
4248,USC,2012-02-05,0,2011-2012
4249,USC,2012-02-06,0,2011-2012
4250,USC,2012-02-07,1,2011-2012
4251,USC,2012-02-08,0,2011-2012
4252,USC,2012-02-09,0,2011-2012
4253,USC,2012-02-10,0,2011-2012
4254,USC,2012-02-11,0,2011-2012
4255,USC,2012-02-12,1,2011-2012
4256,USC,2012-02-13,0,2011-2012
4257,USC,2012-02-14,0,2011-2012
4258,USC,2012-02-15,0,2011-2012
4259,USC,2012-02-16,0,2011-2012
4260,USC,2012-02-17,0,2011-2012
4261,USC,2012-02-18,0,2011-2012
4262,USC,2012-02-21,0,2011-2012
4263,USC,2012-02-22,0,2011-2012
4264,USC,2012-02-23,0,2011-2012
4265,USC,2012-02-24,0,2011-2012
4266,USC,2012-02-25,0,2011-2012
4267,USC,2012-02-26,0,2011-2012
4268,USC,2012-02-27,0,2011-2012
4269,USC,2012-02-28,0,2011-2012
4270,USC,2012-02-29,0,2011-2012
4271,USC,2012-03-01,0,2011-2012
4272,USC,2012-03-02,0,2011-2012
4273,USC,2012-03-03,0,2011-2012
4274,USC,2012-03-04,0,2011-2012
4275,USC,2012-03-05,0,2011-2012
4276,USC,2012-03-06,0,2011-2012
4277,USC,2012-03-07,0,2011-2012
4278,USC,2012-03-08,0,2011-2012
4279,USC,2012-03-09,0,2011-2012
4280,USC,2012-03-11,0,2011-2012
4281,USC,2012-03-19,0,2011-2012
4282,USC,2012-03-20,0,2011-2012
4283,USC,2012-03-21,0,2011-2012
4284,USC,2012-03-22,0,2011-2012
4285,USC,2012-03-23,0,2011-2012
4286,USC,2012-03-24,0,2011-2012
4287,USC,2012-03-25,0,2011-2012
4288,USC,2012-03-26,0,2011-2012
4289,USC,2012-03-27,0,2011-2012
4290,USC,2012-03-28,0,2011-2012
4291,USC,2012-03-29,0,2011-2012
4292,USC,2012-03-30,0,2011-2012
4293,USC,2012-03-31,0,2011-2012
4294,USC,2012-04-01,0,2011-2012
4295,USC,2012-04-02,0,2011-2012
4296,USC,2012-04-03,0,2011-2012
4297,USC,2012-04-04,0,2011-2012
4298,USC,2012-04-05,0,2011-2012
4299,USC,2012-04-06,0,2011-2012
4300,USC,2012-04-08,0,2011-2012
4301,USC,2012-04-09,0,2011-2012
4302,USC,2012-04-10,0,2011-2012
4303,USC,2012-04-11,0,2011-2012
4304,USC,2012-04-12,0,2011-2012
4305,USC,2012-04-13,0,2011-2012
4306,USC,2012-04-14,0,2011-2012
4307,USC,2012-04-15,0,2011-2012
4308,USC,2012-04-16,0,2011-2012
4309,USC,2012-04-17,0,2011-2012
4310,USC,2012-04-18,0,2011-2012
4311,USC,2012-04-19,0,2011-2012
4312,USC,2012-04-20,0,2011-2012
4313,USC,2012-04-22,0,2011-2012
4314,USC,2012-04-23,0,2011-2012
4315,USC,2012-04-24,0,2011-2012
4316,USC,2012-04-25,0,2011-2012
4317,USC,2012-04-26,0,2011-2012
4318,USC,2012-05-01,0,2011-2012
4319,USC,2012-05-04,0,2011-2012
4320,USC,2012-05-05,0,2011-2012
4321,USC,2012-05-08,0,2011-2012
4322,USC,2012-05-14,0,2011-2012
4323,USC,2012-05-15,0,2011-2012
4324,USC,2012-05-16,0,2011-2012
4325,USC,2012-05-17,0,2011-2012
4326,USC,2012-05-18,0,2011-2012
4327,USC,2012-05-22,0,2011-2012
4328,USC,2012-05-23,0,2011-2012
4329,USC,2012-05-29,0,2011-2012
4330,USC,2012-05-30,0,2011-2012
4331,USC,2012-06-05,1,2011-2012
4332,USC,2012-06-06,0,2011-2012
4333,USC,2012-06-12,0,2011-2012
4334,USC,2012-06-13,0,2011-2012
4335,USC,2012-06-19,0,2011-2012
4336,USC,2012-06-20,0,2011-2012
4337,USC,2012-06-26,0,2011-2012
4338,USC,2012-06-27,0,2011-2012
4339,USC,2012-06-28,0,2011-2012
4340,USC,2012-07-05,0,2011-2012
4341,USC,2012-07-09,0,2011-2012
4342,USC,2012-07-10,0,2011-2012
4343,USC,2012-07-11,0,2011-2012
4344,USC,2012-07-12,0,2011-2012
4345,USC,2012-07-13,0,2011-2012
4346,USC,2012-07-16,0,2011-2012
4347,USC,2012-07-17,0,2011-2012
4348,USC,2012-07-18,0,2011-2012
4349,USC,2012-07-23,0,2011-2012
4350,USC,2012-07-24,0,2011-2012
4351,USC,2012-07-25,0,2011-2012
4352,USC,2012-07-31,0,2011-2012
4353,USC,2012-08-02,0,2012-2013
4354,USC,2012-08-08,0,2012-2013
4355,USC,2012-08-16,0,2012-2013
4356,USC,2012-08-17,0,2012-2013
4357,USC,2012-08-18,0,2012-2013
4358,USC,2012-08-19,0,2012-2013
4359,USC,2012-08-22,0,2012-2013
4360,USC,2012-08-23,0,2012-2013
4361,USC,2012-08-25,0,2012-2013
4362,USC,2012-08-27,1,2012-2013
4363,USC,2012-08-28,0,2012-2013
4364,USC,2012-08-29,0,2012-2013
4365,USC,2012-08-30,0,2012-2013
4366,USC,2012-08-31,0,2012-2013
4367,USC,2012-09-01,0,2012-2013
4368,USC,2012-09-02,0,2012-2013
4369,USC,2012-09-03,0,2012-2013
4370,USC,2012-09-04,1,2012-2013
4371,USC,2012-09-05,0,2012-2013
4372,USC,2012-09-06,0,2012-2013
4373,USC,2012-09-07,0,2012-2013
4374,USC,2012-09-08,0,2012-2013
4375,USC,2012-09-09,0,2012-2013
4376,USC,2012-09-10,0,2012-2013
4377,USC,2012-09-11,0,2012-2013
4378,USC,2012-09-12,0,2012-2013
4379,USC,2012-09-13,0,2012-2013
4380,USC,2012-09-14,0,2012-2013
4381,USC,2012-09-15,0,2012-2013
4382,USC,2012-09-16,0,2012-2013
4383,USC,2012-09-17,0,2012-2013
4384,USC,2012-09-18,0,2012-2013
4385,USC,2012-09-19,1,2012-2013
4386,USC,2012-09-20,0,2012-2013
4387,USC,2012-09-21,0,2012-2013
4388,USC,2012-09-22,0,2012-2013
4389,USC,2012-09-23,0,2012-2013
4390,USC,2012-09-24,0,2012-2013
4391,USC,2012-09-25,0,2012-2013
4392,USC,2012-09-26,0,2012-2013
4393,USC,2012-09-27,0,2012-2013
4394,USC,2012-09-28,0,2012-2013
4395,USC,2012-09-30,0,2012-2013
4396,USC,2012-10-01,0,2012-2013
4397,USC,2012-10-02,0,2012-2013
4398,USC,2012-10-03,0,2012-2013
4399,USC,2012-10-04,0,2012-2013
4400,USC,2012-10-05,0,2012-2013
4401,USC,2012-10-07,0,2012-2013
4402,USC,2012-10-08,0,2012-2013
4403,USC,2012-10-09,0,2012-2013
4404,USC,2012-10-10,0,2012-2013
4405,USC,2012-10-11,0,2012-2013
4406,USC,2012-10-12,0,2012-2013
4407,USC,2012-10-13,0,2012-2013
4408,USC,2012-10-14,0,2012-2013
4409,USC,2012-10-15,0,2012-2013
4410,USC,2012-10-16,0,2012-2013
4411,USC,2012-10-17,0,2012-2013
4412,USC,2012-10-18,1,2012-2013
4413,USC,2012-10-19,0,2012-2013
4414,USC,2012-10-20,0,2012-2013
4415,USC,2012-10-21,0,2012-2013
4416,USC,2012-10-22,0,2012-2013
4417,USC,2012-10-23,0,2012-2013
4418,USC,2012-10-24,0,2012-2013
4419,USC,2012-10-25,1,2012-2013
4420,USC,2012-10-26,0,2012-2013
4421,USC,2012-10-27,0,2012-2013
4422,USC,2012-10-28,0,2012-2013
4423,USC,2012-10-29,0,2012-2013
4424,USC,2012-10-30,0,2012-2013
4425,USC,2012-10-31,0,2012-2013
4426,USC,2012-11-01,0,2012-2013
4427,USC,2012-11-02,0,2012-2013
4428,USC,2012-11-03,0,2012-2013
4429,USC,2012-11-04,0,2012-2013
4430,USC,2012-11-05,0,2012-2013
4431,USC,2012-11-06,0,2012-2013
4432,USC,2012-11-07,0,2012-2013
4433,USC,2012-11-08,0,2012-2013
4434,USC,2012-11-09,0,2012-2013
4435,USC,2012-11-10,0,2012-2013
4436,USC,2012-11-11,0,2012-2013
4437,USC,2012-11-12,0,2012-2013
4438,USC,2012-11-13,1,2012-2013
4439,USC,2012-11-14,0,2012-2013
4440,USC,2012-11-15,0,2012-2013
4441,USC,2012-11-16,0,2012-2013
4442,USC,2012-11-17,0,2012-2013
4443,USC,2012-11-18,0,2012-2013
4444,USC,2012-11-19,0,2012-2013
4445,USC,2012-11-20,0,2012-2013
4446,USC,2012-11-22,0,2012-2013
4447,USC,2012-11-25,0,2012-2013
4448,USC,2012-11-26,0,2012-2013
4449,USC,2012-11-27,0,2012-2013
4450,USC,2012-11-28,0,2012-2013
4451,USC,2012-11-29,1,2012-2013
4452,USC,2012-11-30,0,2012-2013
4453,USC,2012-12-02,0,2012-2013
4454,USC,2012-12-03,0,2012-2013
4455,USC,2012-12-04,0,2012-2013
4456,USC,2012-12-05,1,2012-2013
4457,USC,2012-12-06,0,2012-2013
4458,USC,2012-12-11,0,2012-2013
4459,USC,2012-12-13,0,2012-2013
4460,USC,2012-12-15,0,2012-2013
4461,USC,2012-12-31,0,2012-2013
4462,USC,2013-01-14,0,2012-2013
4463,USC,2013-01-15,0,2012-2013
4464,USC,2013-01-16,0,2012-2013
4465,USC,2013-01-17,0,2012-2013
4466,USC,2013-01-18,1,2012-2013
4467,USC,2013-01-22,0,2012-2013
4468,USC,2013-01-23,0,2012-2013
4469,USC,2013-01-24,0,2012-2013
4470,USC,2013-01-25,0,2012-2013
4471,USC,2013-01-27,0,2012-2013
4472,USC,2013-01-28,0,2012-2013
4473,USC,2013-01-29,0,2012-2013
4474,USC,2013-01-30,0,2012-2013
4475,USC,2013-01-31,0,2012-2013
4476,USC,2013-02-01,0,2012-2013
4477,USC,2013-02-03,0,2012-2013
4478,USC,2013-02-04,0,2012-2013
4479,USC,2013-02-05,0,2012-2013
4480,USC,2013-02-06,0,2012-2013
4481,USC,2013-02-07,0,2012-2013
4482,USC,2013-02-08,0,2012-2013
4483,USC,2013-02-10,1,2012-2013
4484,USC,2013-02-11,0,2012-2013
4485,USC,2013-02-12,0,2012-2013
4486,USC,2013-02-13,0,2012-2013
4487,USC,2013-02-14,0,2012-2013
4488,USC,2013-02-15,0,2012-2013
4489,USC,2013-02-16,0,2012-2013
4490,USC,2013-02-18,0,2012-2013
4491,USC,2013-02-19,0,2012-2013
4492,USC,2013-02-20,0,2012-2013
4493,USC,2013-02-21,0,2012-2013
4494,USC,2013-02-22,1,2012-2013
4495,USC,2013-02-24,0,2012-2013
4496,USC,2013-02-25,1,2012-2013
4497,USC,2013-02-26,0,2012-2013
4498,USC,2013-02-27,0,2012-2013
4499,USC,2013-02-28,0,2012-2013
4500,USC,2013-03-01,0,2012-2013
4501,USC,2013-03-03,0,2012-2013
4502,USC,2013-03-04,0,2012-2013
4503,USC,2013-03-05,0,2012-2013
4504,USC,2013-03-06,0,2012-2013
4505,USC,2013-03-07,0,2012-2013
4506,USC,2013-03-08,0,2012-2013
4507,USC,2013-03-10,0,2012-2013
4508,USC,2013-03-11,0,2012-2013
4509,USC,2013-03-12,0,2012-2013
4510,USC,2013-03-13,0,2012-2013
4511,USC,2013-03-14,0,2012-2013
4512,USC,2013-03-18,0,2012-2013
4513,USC,2013-03-20,0,2012-2013
4514,USC,2013-03-25,1,2012-2013
4515,USC,2013-03-26,0,2012-2013
4516,USC,2013-03-27,0,2012-2013
4517,USC,2013-03-28,0,2012-2013
4518,USC,2013-03-29,0,2012-2013
4519,USC,2013-03-30,0,2012-2013
4520,USC,2013-03-31,1,2012-2013
4521,USC,2013-04-01,0,2012-2013
4522,USC,2013-04-02,0,2012-2013
4523,USC,2013-04-03,0,2012-2013
4524,USC,2013-04-04,0,2012-2013
4525,USC,2013-04-05,0,2012-2013
4526,USC,2013-04-07,0,2012-2013
4527,USC,2013-04-08,0,2012-2013
4528,USC,2013-04-09,0,2012-2013
4529,USC,2013-04-10,0,2012-2013
4530,USC,2013-04-11,0,2012-2013
4531,USC,2013-04-12,0,2012-2013
4532,USC,2013-04-13,0,2012-2013
4533,USC,2013-04-14,0,2012-2013
4534,USC,2013-04-15,0,2012-2013
4535,USC,2013-04-16,0,2012-2013
4536,USC,2013-04-17,0,2012-2013
4537,USC,2013-04-18,0,2012-2013
4538,USC,2013-04-19,0,2012-2013
4539,USC,2013-04-20,0,2012-2013
4540,USC,2013-04-21,0,2012-2013
4541,USC,2013-04-22,0,2012-2013
4542,USC,2013-04-23,0,2012-2013
4543,USC,2013-04-24,0,2012-2013
4544,USC,2013-04-25,0,2012-2013
4545,USC,2013-04-26,0,2012-2013
4546,USC,2013-04-27,0,2012-2013
4547,USC,2013-04-28,0,2012-2013
4548,USC,2013-04-29,0,2012-2013
4549,USC,2013-04-30,0,2012-2013
4550,USC,2013-05-01,0,2012-2013
4551,USC,2013-05-02,0,2012-2013
4552,USC,2013-05-03,0,2012-2013
4553,USC,2013-05-04,0,2012-2013
4554,USC,2013-05-06,0,2012-2013
4555,USC,2013-05-08,0,2012-2013
4556,USC,2013-05-14,0,2012-2013
4557,USC,2013-05-21,0,2012-2013
4558,USC,2013-05-22,0,2012-2013
4559,USC,2013-05-23,0,2012-2013
4560,USC,2013-05-28,0,2012-2013
4561,USC,2013-05-29,0,2012-2013
4562,USC,2013-06-04,0,2012-2013
4563,USC,2013-06-05,0,2012-2013
4564,USC,2013-06-11,0,2012-2013
4565,USC,2013-06-12,0,2012-2013
4566,USC,2013-06-18,0,2012-2013
4567,USC,2013-06-19,0,2012-2013
4568,USC,2013-06-25,0,2012-2013
4569,USC,2013-06-26,0,2012-2013
4570,USC,2013-07-10,0,2012-2013
4571,USC,2013-07-24,0,2012-2013
4572,USC,2013-08-07,0,2013-2014
4573,USC,2013-08-13,0,2013-2014
4574,USC,2013-08-16,0,2013-2014
4575,USC,2013-08-17,0,2013-2014
4576,USC,2013-08-18,0,2013-2014
4577,USC,2013-08-21,0,2013-2014
4578,USC,2013-08-24,0,2013-2014
4579,USC,2013-08-26,0,2013-2014
4580,USC,2013-08-27,0,2013-2014
4581,USC,2013-08-28,0,2013-2014
4582,USC,2013-08-29,0,2013-2014
4583,USC,2013-08-30,0,2013-2014
4584,USC,2013-09-01,0,2013-2014
4585,USC,2013-09-03,0,2013-2014
4586,USC,2013-09-04,0,2013-2014
4587,USC,2013-09-05,0,2013-2014
4588,USC,2013-09-06,0,2013-2014
4589,USC,2013-09-08,0,2013-2014
4590,USC,2013-09-09,0,2013-2014
4591,USC,2013-09-10,0,2013-2014
4592,USC,2013-09-11,0,2013-2014
4593,USC,2013-09-12,0,2013-2014
4594,USC,2013-09-13,0,2013-2014
4595,USC,2013-09-14,0,2013-2014
4596,USC,2013-09-15,0,2013-2014
4597,USC,2013-09-16,0,2013-2014
4598,USC,2013-09-17,0,2013-2014
4599,USC,2013-09-18,0,2013-2014
4600,USC,2013-09-19,0,2013-2014
4601,USC,2013-09-20,0,2013-2014
4602,USC,2013-09-21,0,2013-2014
4603,USC,2013-09-22,0,2013-2014
4604,USC,2013-09-23,0,2013-2014
4605,USC,2013-09-24,0,2013-2014
4606,USC,2013-09-25,0,2013-2014
4607,USC,2013-09-26,0,2013-2014
4608,USC,2013-09-27,0,2013-2014
4609,USC,2013-09-29,0,2013-2014
4610,USC,2013-09-30,0,2013-2014
4611,USC,2013-10-01,0,2013-2014
4612,USC,2013-10-02,0,2013-2014
4613,USC,2013-10-03,0,2013-2014
4614,USC,2013-10-04,0,2013-2014
4615,USC,2013-10-05,0,2013-2014
4616,USC,2013-10-06,0,2013-2014
4617,USC,2013-10-07,0,2013-2014
4618,USC,2013-10-08,0,2013-2014
4619,USC,2013-10-09,0,2013-2014
4620,USC,2013-10-10,0,2013-2014
4621,USC,2013-10-11,0,2013-2014
4622,USC,2013-10-13,0,2013-2014
4623,USC,2013-10-14,0,2013-2014
4624,USC,2013-10-15,0,2013-2014
4625,USC,2013-10-16,0,2013-2014
4626,USC,2013-10-17,0,2013-2014
4627,USC,2013-10-18,0,2013-2014
4628,USC,2013-10-20,0,2013-2014
4629,USC,2013-10-21,0,2013-2014
4630,USC,2013-10-22,0,2013-2014
4631,USC,2013-10-23,0,2013-2014
4632,USC,2013-10-24,0,2013-2014
4633,USC,2013-10-25,0,2013-2014
4634,USC,2013-10-26,0,2013-2014
4635,USC,2013-10-27,0,2013-2014
4636,USC,2013-10-28,0,2013-2014
4637,USC,2013-10-29,0,2013-2014
4638,USC,2013-10-30,0,2013-2014
4639,USC,2013-10-31,0,2013-2014
4640,USC,2013-11-01,0,2013-2014
4641,USC,2013-11-02,0,2013-2014
4642,USC,2013-11-03,0,2013-2014
4643,USC,2013-11-04,0,2013-2014
4644,USC,2013-11-05,0,2013-2014
4645,USC,2013-11-06,0,2013-2014
4646,USC,2013-11-07,0,2013-2014
4647,USC,2013-11-08,0,2013-2014
4648,USC,2013-11-11,0,2013-2014
4649,USC,2013-11-12,0,2013-2014
